orig_result,0_area,0_result,0_score,1_area,1_result,1_score,2_area,2_result,2_score,3_area,3_result,3_score,4_area,4_result,4_score,5_area,5_result,5_score,6_area,6_result,6_score,7_area,7_result,7_score,8_area,8_result,8_score,9_area,9_result,9_score
1.0,11,1,27730,15,1,35772,6,1,25174,15,1,35772,8,1,27444,15,1,38036,7,1,26073,15,1,39844,0,0,0,0,0,0
1.0,-2,1,-1213,-1,1,4289,-2,0,-2200,1,1,5568,-4,0,-2200,3,1,6636,-3,0,-514,5,1,7685,0,0,0,0,0,0
1.0,-5,1,3033,-2,1,5278,-3,1,3185,-2,1,5516,8,1,2961,4,1,5968,-3,1,2013,5,1,6978,0,0,0,0,0,0
0.0,-28,0,15148,-23,0,12648,-28,0,17006,-25,0,12174,-30,0,19494,-27,0,12174,-33,0,23342,-26,0,10146,0,0,0,0,0,0
1.0,20,1,51115,20,1,55701,20,1,51672,20,1,56493,20,1,50867,20,1,56505,20,1,50753,20,1,55709,0,0,0,0,0,0
0.0,6,0,5280,7,0,1555,4,0,5152,5,1,2680,3,0,7496,10,1,5354,0,0,7584,11,1,7115,0,0,0,0,0,0
0.0,-88,0,142271,-57,0,129065,-75,0,137667,-74,0,127793,-74,0,135796,-73,0,126857,-75,0,133718,-78,0,125071,0,0,0,0,0,0
0.0,-88,0,132817,-88,0,132817,-88,0,138427,-88,0,138427,-88,0,142790,-88,0,142790,-88,0,147081,-88,0,147081,0,0,0,0,0,0
1.0,5,1,46945,6,1,48164,6,1,32147,16,1,50058,5,1,26689,16,1,49791,7,1,26171,16,1,50457,0,0,0,0,0,0
1.0,14,1,15429,18,1,19419,17,1,15692,21,1,25083,16,1,16011,20,1,26547,12,1,15657,20,1,26885,0,0,0,0,0,0
1.0,20,1,29581,20,1,34005,19,1,21570,20,1,36475,13,1,19311,19,1,34683,15,1,19231,29,1,35715,0,0,0,0,0,0
0.0,-44,0,37960,-43,0,28606,-55,0,48040,-46,0,35528,-54,0,70309,-52,0,37612,-61,0,75265,-49,0,42282,0,0,0,0,0,0
1.0,31,1,29622,36,1,32650,31,1,24117,36,1,33435,15,1,18828,36,1,34601,15,1,16343,24,1,31326,0,0,0,0,0,0
1.0,31,1,37897,31,1,40800,30,1,35603,45,1,61236,27,1,34244,45,1,61236,30,1,37830,48,1,67907,0,0,0,0,0,0
1.0,-1,1,5134,-1,1,7482,-5,1,4823,-1,1,8571,-6,1,3900,0,1,10322,-54,0,68401,34,1,42358,0,0,0,0,0,0
1.0,7,1,8883,7,1,10446,6,1,8192,7,1,10732,9,1,7356,9,1,11745,9,1,8385,9,1,13535,0,0,0,0,0,0
1.0,-4,1,12975,-3,1,14617,-1,1,10908,8,1,20295,-4,1,7999,8,1,20295,-3,1,5838,12,1,20206,0,0,0,0,0,0
0.0,0,0,9101,5,0,-231,0,0,9101,7,1,-1651,-2,0,11709,-1,1,743,-8,0,20274,-1,1,743,0,0,0,0,0,0
1.0,7,1,7618,19,1,19959,7,1,7477,20,1,25275,7,1,5918,26,1,33780,7,1,6550,32,1,42052,0,0,0,0,0,0
0.0,-72,0,105664,-43,0,85051,-48,0,110397,-50,0,84418,-58,0,113593,-50,0,76929,-58,0,115995,-49,0,68855,0,0,0,0,0,0
0.0,-23,0,11877,-23,0,10914,-26,0,13832,-23,0,10934,-26,0,14942,-23,0,10934,-34,0,15854,-23,0,10532,0,0,0,0,0,0
0.0,-52,0,55213,-30,0,42946,-33,0,55657,-29,0,36608,-35,0,54518,-29,0,32347,-41,0,60131,-31,0,29444,0,0,0,0,0,0
1.0,-4,1,-229,7,1,6164,-4,1,-229,10,1,7864,-8,1,-1422,14,1,12234,-7,1,-1622,14,1,13025,0,0,0,0,0,0
1.0,3,1,3197,3,1,6708,2,1,3587,3,1,7594,1,1,3156,10,1,9919,1,1,2320,10,1,13891,0,0,0,0,0,0
1.0,9,1,27188,18,1,42499,11,1,22892,20,1,39649,15,1,19065,24,1,40427,15,1,16407,24,1,40742,0,0,0,0,0,0
1.0,5,1,11936,8,1,15983,3,1,9640,8,1,15983,-5,1,9015,8,1,15983,-2,1,8366,11,1,17267,0,0,0,0,0,0
1.0,0,1,5877,1,1,9174,-3,1,5313,1,1,10176,-3,1,6316,1,1,11179,1,1,6682,1,1,13200,0,0,0,0,0,0
1.0,16,1,38884,16,1,42227,10,1,29613,16,1,44536,10,1,24645,16,1,47516,9,1,22357,16,1,47516,0,0,0,0,0,0
1.0,-13,1,5276,-13,1,7108,-14,1,2133,-13,1,6379,-14,1,1651,-1,1,8494,-50,0,56504,-1,1,8494,0,0,0,0,0,0
0.0,-38,0,46323,-31,0,35058,-38,0,47391,-23,0,28669,-31,0,50120,-22,0,25290,-31,0,50659,-18,0,22295,0,0,0,0,0,0
1.0,13,1,19139,13,1,20988,10,1,15229,14,1,22185,10,1,12838,14,1,21396,11,1,12192,15,1,22964,0,0,0,0,0,0
1.0,-5,1,13580,5,1,34295,-3,1,12847,8,1,37251,6,1,15009,8,1,42669,9,1,15009,17,1,48702,0,0,0,0,0,0
1.0,27,1,47745,39,1,57289,26,1,40624,34,1,52522,28,1,36433,42,1,63644,28,1,32186,42,1,69770,0,0,0,0,0,0
1.0,2,1,7121,3,1,8833,2,1,5395,2,1,9011,1,1,5014,-2,1,8083,2,1,4618,39,1,48012,0,0,0,0,0,0
1.0,10,1,18956,14,1,24116,9,1,14970,14,1,25155,9,1,13747,30,1,54625,12,1,11912,30,1,56584,0,0,0,0,0,0
1.0,22,1,8772,23,1,13139,21,1,8233,23,1,14935,5,1,1676,23,1,15141,2,1,777,22,1,15067,0,0,0,0,0,0
1.0,19,1,37254,22,1,42899,21,1,30742,16,1,37020,16,1,26929,21,1,39106,15,1,22742,25,1,44932,0,0,0,0,0,0
1.0,2,1,4815,7,1,8206,-3,1,3740,7,1,9187,-14,1,2386,21,1,12582,1,1,2009,25,1,21911,0,0,0,0,0,0
0.0,-14,0,11048,-14,0,9976,-19,0,15934,-16,0,9729,-23,0,15951,-17,0,9067,-18,0,16525,-19,0,9619,0,0,0,0,0,0
1.0,8,1,9035,14,1,13425,8,1,8786,30,1,23436,5,1,7584,30,1,24858,3,1,7429,28,1,26145,0,0,0,0,0,0
0.0,-47,0,45621,-42,0,31953,-47,0,47696,-40,0,26173,-47,0,48875,-38,0,21928,-47,0,49812,-38,0,21036,0,0,0,0,0,0
1.0,36,1,55728,36,1,58956,32,1,44460,36,1,58956,24,1,37021,36,1,60890,24,1,31970,36,1,63920,0,0,0,0,0,0
1.0,-18,1,3964,-18,1,5094,-19,0,4313,4,1,14245,-19,0,5129,7,1,14245,-19,0,5129,4,1,14282,0,0,0,0,0,0
1.0,32,1,41784,36,1,56466,20,1,35173,36,1,58559,20,1,28439,36,1,59718,20,1,29705,36,1,61405,0,0,0,0,0,0
1.0,19,1,36619,19,1,39933,15,1,32355,20,1,41150,17,1,28641,20,1,38549,16,1,25990,18,1,37027,0,0,0,0,0,0
1.0,7,1,2134,11,1,5133,8,1,1885,11,1,5554,4,1,-635,9,1,7187,2,0,37,17,1,10139,0,0,0,0,0,0
1.0,12,1,20501,15,1,27446,5,1,16730,8,1,23692,5,1,13110,15,1,29313,9,1,12800,15,1,31263,0,0,0,0,0,0
1.0,20,1,34732,23,1,37812,19,1,28202,23,1,40825,19,1,26204,29,1,40685,18,1,23698,26,1,43107,0,0,0,0,0,0
0.0,-6,1,4990,-6,1,8033,-5,1,4070,-6,1,9015,-2,1,3147,-5,1,9700,-2,1,3147,-2,1,11333,0,0,0,0,0,0
0.0,-12,0,16564,-8,0,9670,-12,0,16564,2,0,5225,-9,0,19029,2,0,1806,-9,0,19029,2,0,411,0,0,0,0,0,0
0.0,-9,0,5648,-4,0,-2191,-9,0,5648,-6,0,-2451,-9,0,6515,-6,0,-2451,-13,0,12861,-1,0,-3025,0,0,0,0,0,0
0.0,16,1,11472,19,1,14536,6,1,9318,16,1,12796,9,1,7683,12,1,11328,8,1,6215,20,1,18027,0,0,0,0,0,0
1.0,14,1,13417,17,1,15326,12,1,9722,17,1,15326,11,1,9656,20,1,17065,-2,1,9644,20,1,17065,0,0,0,0,0,0
1.0,10,1,4543,10,1,6347,10,1,5338,10,1,7142,10,1,6200,10,1,8004,10,1,7138,10,1,9032,0,0,0,0,0,0
1.0,52,1,58969,52,1,63681,41,1,49852,52,1,65910,25,1,42641,36,1,58916,24,1,36528,36,1,61145,0,0,0,0,0,0
1.0,26,1,50878,26,1,54271,21,1,43943,36,1,66852,18,1,37789,36,1,66133,18,1,32387,36,1,70426,0,0,0,0,0,0
1.0,4,1,17464,4,1,18631,1,1,11601,4,1,18631,0,1,10641,12,1,27785,3,1,14416,12,1,28856,0,0,0,0,0,0
0.0,-7,0,5017,-3,0,2940,-7,0,8497,-10,0,3624,-4,0,10487,-8,0,3744,-7,0,11199,-4,0,2687,0,0,0,0,0,0
1.0,2,1,20460,5,1,29583,2,1,17280,7,1,33759,3,1,18114,7,1,33326,4,1,16164,6,1,30431,0,0,0,0,0,0
1.0,3,1,8946,4,1,11622,1,1,8539,24,1,42690,0,1,8257,24,1,44428,0,1,7165,24,1,46971,0,0,0,0,0,0
1.0,12,1,10804,12,1,11765,9,1,10488,12,1,11765,13,1,10345,17,1,13772,-1,1,10418,35,1,47802,0,0,0,0,0,0
0.0,-7,0,24006,-7,0,22061,-12,0,29674,-15,0,22029,-21,0,30483,-15,0,21052,-20,0,30747,-13,0,20371,0,0,0,0,0,0
0.0,-34,0,44321,-33,0,34919,-36,0,44321,-28,0,28809,-38,0,45213,-26,0,24805,-34,0,53037,-25,0,19704,0,0,0,0,0,0
1.0,-6,1,7657,-2,1,12426,-3,1,8705,4,1,16192,0,1,8273,8,1,18264,3,1,10522,4,1,19947,0,0,0,0,0,0
1.0,30,1,54236,33,1,62875,29,1,47050,35,1,64745,28,1,41815,37,1,67657,27,1,36145,38,1,69889,0,0,0,0,0,0
1.0,12,1,27418,15,1,30666,9,1,20981,15,1,30666,8,1,17194,15,1,32667,5,1,14981,10,1,33014,0,0,0,0,0,0
0.0,-9,0,7365,-3,0,6209,-7,0,9400,2,0,5997,-12,0,10489,2,0,6061,-6,0,11442,-1,0,7530,0,0,0,0,0,0
1.0,14,1,15192,19,1,19377,9,1,11205,19,1,20060,-1,1,8432,19,1,20060,0,1,6153,6,1,21245,0,0,0,0,0,0
1.0,8,1,21769,11,1,23979,5,1,22784,8,1,25339,14,1,22914,8,1,26269,8,1,21267,18,1,27102,0,0,0,0,0,0
0.0,-20,0,10953,-17,0,4659,-26,0,16749,-22,0,5140,-26,0,19144,-19,0,6914,-26,0,20106,-18,0,8478,0,0,0,0,0,0
1.0,-4,1,7127,3,1,11177,-4,1,6712,3,1,11451,-4,1,6712,7,1,13482,-1,1,6855,7,1,13756,0,0,0,0,0,0
0.0,-24,0,45541,-19,0,31026,-24,0,35984,-19,0,21283,-25,0,35375,-22,0,15859,-24,0,37330,-25,0,11302,0,0,0,0,0,0
0.0,-11,0,-2160,-5,1,735,-6,0,2633,-5,1,4509,-7,0,4633,-6,1,5420,-7,0,5372,-6,1,5421,0,0,0,0,0,0
0.0,-29,0,32468,-26,0,22015,-29,0,33513,-20,0,18584,-29,0,33513,-16,0,16239,-29,0,33513,-16,0,14793,0,0,0,0,0,0
0.0,-16,0,10976,-11,0,7970,-14,0,10102,-15,0,6421,-15,0,10150,-7,0,4090,-15,0,10150,-7,0,4090,0,0,0,0,0,0
0.0,-5,0,7793,-5,0,5399,-14,0,8376,-5,0,4795,-14,0,8376,-5,0,4659,-10,0,8440,-6,0,4480,0,0,0,0,0,0
1.0,74,1,101014,74,1,107332,48,1,86200,74,1,109772,48,1,73045,52,1,98936,47,1,63409,55,1,101835,0,0,0,0,0,0
0.0,-72,0,108424,-69,0,88426,-72,0,108018,-70,0,76890,-74,0,104395,-72,0,72131,-81,0,124330,-63,0,70262,0,0,0,0,0,0
0.0,-21,0,12645,-18,0,4742,-31,0,32928,-18,0,4857,-31,0,32928,-18,0,4857,-31,0,34181,-15,0,9549,0,0,0,0,0,0
0.0,13,1,1062,13,1,3839,-2,0,9805,13,1,5029,-6,0,10648,13,1,5029,0,0,12575,13,1,6938,0,0,0,0,0,0
1.0,34,1,70467,34,1,73807,32,1,59231,34,1,73807,31,1,50487,36,1,78290,28,1,43354,40,1,81935,0,0,0,0,0,0
1.0,-10,1,6111,-4,1,7872,-5,1,4999,-2,1,7776,-7,1,3956,-7,1,7694,-55,0,71621,8,1,18102,0,0,0,0,0,0
1.0,16,1,31069,25,1,50938,15,1,25484,30,1,51662,15,1,24106,30,1,51662,18,1,22821,30,1,51662,0,0,0,0,0,0
1.0,18,1,25039,18,1,28028,10,1,16026,18,1,28902,13,1,14582,18,1,28902,13,1,11595,22,1,29954,0,0,0,0,0,0
0.0,-37,0,36945,-36,0,29656,-41,0,50921,-38,0,32095,-45,0,60520,-40,0,36559,-48,0,70038,-43,0,40942,0,0,0,0,0,0
1.0,1,1,13054,8,1,18299,0,1,8881,8,1,19014,0,1,7846,8,1,21255,-1,1,6395,8,1,22061,0,0,0,0,0,0
1.0,23,1,46167,23,1,49406,22,1,35293,15,1,42289,17,1,29226,15,1,45092,16,1,24181,15,1,40090,0,0,0,0,0,0
1.0,5,1,12103,10,1,21152,4,1,13577,7,1,22748,3,1,9394,13,1,30192,3,1,9394,13,1,31561,0,0,0,0,0,0
1.0,13,1,16321,10,1,19904,5,1,12163,10,1,21547,4,1,11513,9,1,22432,4,1,8985,13,1,24597,0,0,0,0,0,0
1.0,-2,1,9973,1,1,12035,0,1,6147,3,1,13726,-3,1,5061,6,1,17961,-6,1,4385,6,1,20959,0,0,0,0,0,0
0.0,-14,0,5149,-11,1,2856,-9,0,5566,-8,1,2856,-10,0,5787,-12,1,2856,-5,0,6219,-8,1,2856,0,0,0,0,0,0
1.0,42,1,70448,49,1,75318,41,1,59625,54,1,116593,41,1,52768,54,1,123360,40,1,46998,54,1,129217,0,0,0,0,0,0
1.0,3,1,11712,7,1,12641,4,1,8520,7,1,13415,1,1,7131,7,1,14134,1,1,7951,11,1,14261,0,0,0,0,0,0
1.0,35,1,61983,37,1,66110,34,1,53924,37,1,68924,33,1,48925,36,1,63884,33,1,45286,40,1,63884,0,0,0,0,0,0
1.0,-14,1,1488,-10,1,5224,-9,1,3336,-5,1,5282,-7,1,3428,1,1,7407,-14,1,562,1,1,8391,0,0,0,0,0,0
0.0,-11,0,30262,-6,0,21199,-15,0,31620,-6,0,21199,-13,0,35597,-8,0,21199,-18,0,42114,-6,0,17204,0,0,0,0,0,0
1.0,33,1,36512,33,1,40078,29,1,30718,19,1,35255,28,1,27768,33,1,44979,20,1,23599,33,1,44979,0,0,0,0,0,0
1.0,27,1,39212,27,1,42388,18,1,31574,27,1,44439,14,1,27528,27,1,45301,16,1,28417,27,1,45909,0,0,0,0,0,0
0.0,-31,0,27240,-30,0,21973,-35,0,40947,-33,0,26265,-38,0,49245,-35,0,31358,-42,0,55638,-37,0,33393,0,0,0,0,0,0
0.0,-39,0,47019,-38,0,34277,-43,0,45911,-37,0,27365,-45,0,46846,-36,0,24401,-50,0,70115,-32,0,21665,0,0,0,0,0,0
1.0,35,1,48340,35,1,51112,34,1,40042,37,1,52760,33,1,34100,42,1,52760,33,1,30511,41,1,60519,0,0,0,0,0,0
0.0,-16,0,9161,-15,0,5525,-18,0,12569,-12,0,3874,-35,0,30638,-12,0,6511,-45,0,45481,-12,0,5219,0,0,0,0,0,0
0.0,-32,0,30297,-26,0,24458,-32,0,31082,-25,0,21196,-34,0,33999,-24,0,17927,-35,0,38848,-22,0,15923,0,0,0,0,0,0
0.0,-40,0,65836,-27,0,49984,-40,0,65816,-26,0,43364,-26,0,60119,-22,0,37482,-37,0,72468,-18,0,34441,0,0,0,0,0,0
0.0,-11,0,5344,-6,0,406,-11,0,6395,-3,0,-1589,-11,0,7624,-7,1,-2582,-11,0,7624,-8,1,501,0,0,0,0,0,0
1.0,8,1,8212,15,1,12592,8,1,6310,16,1,14628,8,1,5481,16,1,14628,9,1,4814,17,1,16694,0,0,0,0,0,0
0.0,-15,0,17281,-11,0,10810,-15,0,18257,-5,0,6088,-15,0,18940,-6,0,3980,-15,0,20519,3,0,3013,0,0,0,0,0,0
0.0,-5,0,13109,-4,0,11048,5,0,12440,6,0,9229,3,0,13086,0,0,8116,-11,0,16670,3,0,6564,0,0,0,0,0,0
1.0,22,1,54735,45,1,63914,24,1,47596,27,1,57909,24,1,41871,27,1,52554,24,1,33459,30,1,50583,0,0,0,0,0,0
1.0,3,1,8022,7,1,11271,0,1,5291,13,1,14977,3,1,3890,16,1,16305,0,1,3638,20,1,23074,0,0,0,0,0,0
1.0,14,1,8195,14,1,9792,14,1,8195,14,1,11248,14,1,9107,14,1,12160,14,1,9969,14,1,13022,0,0,0,0,0,0
1.0,-10,1,6265,-7,1,8985,-8,1,5020,-5,1,9979,-8,1,5020,-5,1,9949,-10,1,4052,-2,1,10020,0,0,0,0,0,0
1.0,15,1,15097,22,1,24693,17,1,16467,26,1,27824,16,1,16892,26,1,33086,16,1,16624,32,1,38763,0,0,0,0,0,0
1.0,26,1,41244,29,1,45695,22,1,32702,32,1,45778,21,1,27325,32,1,46712,20,1,22161,38,1,53408,0,0,0,0,0,0
0.0,-33,0,15365,-29,0,11291,-39,0,31995,-30,0,12429,-41,0,40510,-30,0,11840,-45,0,50962,-30,0,10295,0,0,0,0,0,0
1.0,6,1,8814,6,1,9783,10,1,6892,5,1,8613,9,1,5595,9,1,8514,8,1,4432,12,1,14564,0,0,0,0,0,0
1.0,51,1,56550,51,1,60964,40,1,50763,51,1,63307,36,1,46307,47,1,60183,30,1,41646,46,1,60698,0,0,0,0,0,0
1.0,17,1,25866,17,1,27994,8,1,18956,17,1,27994,8,1,14075,17,1,28669,3,1,13187,17,1,30140,0,0,0,0,0,0
0.0,-20,0,16348,-16,0,9660,-20,0,16348,-8,0,8826,-13,0,18971,-8,0,9351,-12,0,20163,-8,0,9497,0,0,0,0,0,0
1.0,19,1,11470,19,1,13511,18,1,8483,24,1,13511,17,1,7408,42,1,55799,16,1,7523,48,1,70628,0,0,0,0,0,0
1.0,26,1,30697,26,1,32908,23,1,22909,26,1,33913,22,1,20599,26,1,34776,19,1,18637,26,1,35646,0,0,0,0,0,0
1.0,-12,0,8252,-12,0,6488,-12,0,7943,-12,1,6502,-12,0,7943,-12,1,6502,-12,0,7005,-12,1,6502,0,0,0,0,0,0
0.0,-29,0,54064,-20,0,41720,-21,0,48927,-20,0,36984,-29,0,60032,-20,0,30968,-29,0,62867,-20,0,24751,0,0,0,0,0,0
1.0,35,1,45067,38,1,51003,17,1,37606,35,1,50707,17,1,32312,35,1,54308,17,1,27368,35,1,56810,0,0,0,0,0,0
1.0,12,1,6490,12,1,9464,9,1,6392,12,1,10626,12,1,7034,15,1,12107,11,1,6155,30,1,20418,0,0,0,0,0,0
1.0,9,1,11567,9,1,14297,4,1,9000,9,1,14297,3,1,7697,9,1,15438,3,1,6736,9,1,16404,0,0,0,0,0,0
0.0,0,1,5356,1,1,8322,-8,1,-3,1,1,8322,-9,0,824,7,1,9360,-16,0,2810,7,1,9360,0,0,0,0,0,0
1.0,11,1,13914,15,1,22795,11,1,12053,17,1,24052,13,1,14340,19,1,34361,13,1,13430,22,1,42492,0,0,0,0,0,0
1.0,32,1,51637,32,1,54449,27,1,43976,32,1,54821,26,1,38656,32,1,57035,22,1,34646,32,1,61153,0,0,0,0,0,0
0.0,-22,0,4351,-19,0,2039,-19,0,5535,-7,0,2858,-14,0,6628,-7,0,2858,-14,0,6628,-4,0,2859,0,0,0,0,0,0
1.0,-15,1,8090,-2,1,11698,-9,1,7964,1,1,15359,-6,1,9776,4,1,16514,-8,1,9216,8,1,17265,0,0,0,0,0,0
1.0,20,1,43149,25,1,49917,16,1,38138,25,1,50834,15,1,37402,25,1,53316,14,1,34190,25,1,54233,0,0,0,0,0,0
1.0,18,1,30766,24,1,39367,18,1,25933,24,1,41349,16,1,20582,24,1,42578,16,1,21811,24,1,44193,0,0,0,0,0,0
1.0,-3,0,2988,2,0,1579,-2,0,4474,8,0,1844,4,0,5648,4,1,3135,4,0,6036,8,0,1242,0,0,0,0,0,0
1.0,47,1,64110,54,1,83577,35,1,57427,36,1,76927,34,1,49813,42,1,77836,29,1,44530,41,1,77988,0,0,0,0,0,0
1.0,7,1,232,8,1,3672,7,1,-3770,7,1,3678,4,1,-564,11,1,4863,4,1,172,10,1,5765,0,0,0,0,0,0
1.0,2,1,8053,5,1,15734,2,1,7922,34,1,42845,-1,1,7958,39,1,55084,-2,1,7922,39,1,58682,0,0,0,0,0,0
1.0,18,1,19242,22,1,26981,10,1,17073,8,1,29984,9,1,16448,15,1,31315,8,1,15406,15,1,32093,0,0,0,0,0,0
0.0,-27,0,33239,-26,0,25830,-26,0,28896,-25,0,20299,-28,0,27807,-24,0,16144,-38,0,45827,-24,0,13303,0,0,0,0,0,0
1.0,12,1,7493,15,1,12622,12,1,4897,21,1,21873,13,1,5275,23,1,22545,13,1,5275,23,1,23929,0,0,0,0,0,0
1.0,-5,1,8209,-5,1,9186,2,1,5408,-1,1,9186,3,1,5205,2,1,9900,2,1,4467,9,1,11363,0,0,0,0,0,0
1.0,15,1,26808,18,1,28824,10,1,22456,13,1,25363,9,1,18423,18,1,29838,18,1,15706,18,1,32617,0,0,0,0,0,0
0.0,-9,0,17521,0,0,12294,-13,0,19091,1,0,10845,-13,0,19091,-3,0,9181,-13,0,18212,-5,0,8971,0,0,0,0,0,0
1.0,-1,1,4058,-1,1,5923,-10,1,2073,-10,1,4912,-8,1,340,-5,1,4563,-13,1,-1088,-4,1,6200,0,0,0,0,0,0
0.0,-32,0,34803,-28,0,23208,-32,0,36814,-27,0,18048,-32,0,37890,-26,0,14846,-32,0,37890,-26,0,13133,0,0,0,0,0,0
1.0,8,1,9012,11,1,13285,5,1,7626,16,1,19614,1,1,6825,16,1,20776,5,1,5528,16,1,22051,0,0,0,0,0,0
1.0,5,1,14893,8,1,16973,1,1,12219,8,1,16973,3,1,9759,8,1,18703,0,1,8312,8,1,19816,0,0,0,0,0,0
1.0,6,1,29930,10,1,35860,5,1,25264,10,1,39628,4,1,21524,10,1,41205,5,1,21117,10,1,42393,0,0,0,0,0,0
0.0,-40,0,54985,-37,0,44129,-43,0,54104,-33,0,37100,-40,0,59198,-39,0,35140,-48,0,65072,-35,0,31245,0,0,0,0,0,0
0.0,-19,0,23443,-18,0,14836,-23,0,24622,-19,0,7576,-23,0,23724,-17,0,6323,-29,0,27250,-16,0,5429,0,0,0,0,0,0
1.0,-7,1,2118,-7,1,4356,-8,1,-626,-4,1,5093,-12,1,-1661,-7,1,5468,-8,0,-2113,-4,1,6205,0,0,0,0,0,0
1.0,11,1,21320,8,1,23377,-4,1,15358,8,1,23377,-4,1,9677,8,1,25677,-8,1,8777,8,1,26779,0,0,0,0,0,0
0.0,-9,0,7063,-6,0,5385,-9,0,7987,-6,0,5062,-13,0,8424,-3,0,4719,-13,0,9359,-5,0,4165,0,0,0,0,0,0
1.0,17,1,37088,14,1,39750,8,1,31734,14,1,39750,7,1,27771,14,1,39750,8,1,25713,14,1,40966,0,0,0,0,0,0
0.0,-9,0,13317,-5,0,8229,-9,0,14359,-5,0,6709,-10,0,14663,-2,0,4947,-10,0,16401,-2,0,3969,0,0,0,0,0,0
0.0,-23,0,34131,-19,0,25120,-23,0,34131,-4,0,18641,-23,0,34131,0,0,12978,-23,0,35473,-3,0,9544,0,0,0,0,0,0
0.0,-14,0,22340,-7,0,11975,-19,0,32848,-6,0,7399,-21,0,32848,-6,0,4683,-26,0,46704,-9,0,6588,0,0,0,0,0,0
1.0,-9,1,8218,-3,1,10771,-4,1,8681,1,1,11548,-9,1,7971,1,1,11548,-8,1,7971,-2,1,12354,0,0,0,0,0,0
0.0,-27,0,35665,-21,0,25159,-27,0,35665,-21,0,20114,-27,0,38222,-22,0,16946,-34,0,53380,-25,0,17204,0,0,0,0,0,0
1.0,52,1,95916,52,1,102579,48,1,87434,54,1,106445,47,1,80795,54,1,111635,47,1,80671,56,1,121384,0,0,0,0,0,0
1.0,5,1,18000,10,1,22502,-3,1,16370,10,1,23218,-5,1,15910,10,1,24012,-4,1,15223,4,1,24233,0,0,0,0,0,0
1.0,-4,1,890,-4,1,2776,-4,1,1109,-4,1,3362,-4,1,885,-4,1,4309,-4,1,885,1,1,5944,0,0,0,0,0,0
1.0,29,1,31495,30,1,35329,25,1,25505,30,1,35329,21,1,21981,34,1,44787,24,1,20718,34,1,44787,0,0,0,0,0,0
1.0,0,1,6943,3,1,12541,0,1,5285,3,1,12541,-3,1,4646,11,1,13364,5,1,4848,7,1,14979,0,0,0,0,0,0
0.0,-25,0,41466,-22,0,28075,-28,0,43756,-21,0,21748,-28,0,43756,-15,0,15999,-32,0,53457,-14,0,13616,0,0,0,0,0,0
0.0,-13,0,2454,-5,0,1128,-15,0,3848,-6,1,3407,-4,0,3434,0,1,5123,-3,0,4234,-1,1,5720,0,0,0,0,0,0
1.0,15,1,14772,15,1,16062,9,1,12802,26,1,55239,12,1,11969,33,1,61677,9,1,11075,33,1,64767,0,0,0,0,0,0
1.0,-10,1,5721,-8,1,7272,-11,1,5092,-8,1,8577,-10,1,4798,-8,1,8972,-10,1,3728,-5,1,8646,0,0,0,0,0,0
1.0,33,1,28186,33,1,32974,32,1,25954,46,1,52280,34,1,26043,46,1,54310,36,1,26905,46,1,58951,0,0,0,0,0,0
1.0,-5,1,-22,-4,1,1251,-6,0,3649,-6,1,1963,-7,0,5589,3,1,3564,-7,0,4641,0,1,4969,0,0,0,0,0,0
0.0,-48,0,45281,-30,0,32641,-30,0,36393,-30,0,24997,-32,0,37642,-29,0,19182,-48,0,50252,-28,0,14014,0,0,0,0,0,0
1.0,-1,1,10719,-1,1,12143,-4,1,6193,-1,1,12937,-8,1,4723,-1,1,12827,-14,1,4473,-1,1,13584,0,0,0,0,0,0
1.0,10,1,22129,10,1,23684,-4,1,15860,10,1,23684,-4,1,12164,10,1,24661,-4,1,9423,10,1,24661,0,0,0,0,0,0
1.0,20,1,15161,20,1,16916,19,1,13765,20,1,17807,15,1,12228,50,1,62152,13,1,11379,49,1,69189,0,0,0,0,0,0
1.0,3,1,24875,3,1,28303,2,1,19271,3,1,30671,-5,1,15306,11,1,34497,-1,1,12598,12,1,38013,0,0,0,0,0,0
1.0,7,1,17051,7,1,19338,8,1,14688,12,1,19674,13,1,13012,12,1,21064,12,1,12494,16,1,22261,0,0,0,0,0,0
1.0,29,1,38298,32,1,50398,31,1,31714,32,1,51152,33,1,30418,32,1,52357,32,1,26688,44,1,65902,0,0,0,0,0,0
1.0,13,1,-1055,14,1,3142,13,1,579,17,1,3059,4,1,216,15,1,4599,9,1,-1557,10,1,5403,0,0,0,0,0,0
1.0,10,1,5212,10,1,6432,4,1,2582,12,1,7538,9,1,2582,12,1,8488,5,1,2266,12,1,9400,0,0,0,0,0,0
1.0,13,1,22773,18,1,30468,14,1,19313,18,1,32688,14,1,19313,21,1,40623,16,1,16655,21,1,41731,0,0,0,0,0,0
0.0,-56,0,82505,-52,0,68161,-56,0,84459,-54,0,61039,-61,0,89715,-54,0,53407,-61,0,91748,-55,0,49866,0,0,0,0,0,0
1.0,-1,1,20061,-1,1,25357,-1,1,15537,-2,1,21228,-2,1,14236,10,1,32520,-5,1,11377,10,1,37884,0,0,0,0,0,0
1.0,17,1,30152,17,1,33140,16,1,27096,16,1,30933,15,1,26625,16,1,30244,11,1,26177,19,1,31043,0,0,0,0,0,0
0.0,-22,0,12876,-22,0,11878,-23,0,13953,-22,0,11878,-23,0,13953,-23,0,11878,-21,0,14071,-22,0,11878,0,0,0,0,0,0
