orig_result,0_area,0_result,0_score,1_area,1_result,1_score,2_area,2_result,2_score,3_area,3_result,3_score,4_area,4_result,4_score,5_area,5_result,5_score,6_area,6_result,6_score,7_area,7_result,7_score,8_area,8_result,8_score,9_area,9_result,9_score
1.0,-2,1,-1213,-1,1,4289,-1,1,3267,1,1,5568,-2,1,4412,5,1,6785,4,1,5808,4,1,7815,0,0,0,0,0,0
1.0,-5,1,3033,-2,1,5278,-2,1,4106,-2,1,5516,-2,1,5516,4,1,5968,4,1,5968,5,1,6978,0,0,0,0,0,0
0.0,-28,0,15148,-23,0,13120,-28,0,16022,-27,0,12454,-28,0,13514,-25,0,10620,-30,0,13202,-27,0,10146,0,0,0,0,0,0
1.0,20,1,51115,20,1,55701,20,1,53269,20,1,56493,20,1,54548,20,1,56505,20,1,54560,20,1,55709,0,0,0,0,0,0
0.0,6,0,5280,7,0,1804,7,0,4707,5,1,2680,5,0,2623,10,1,5354,5,1,2940,11,1,7115,0,0,0,0,0,0
0.0,-88,0,142271,-57,0,123215,-64,0,127906,-57,0,107441,-64,0,111417,-59,0,95704,-60,0,99557,-59,0,85065,0,0,0,0,0,0
0.0,-88,0,132817,-75,0,113946,-76,0,116877,-74,0,98038,-64,0,102084,-63,0,87224,-73,0,91540,-62,0,77136,0,0,0,0,0,0
1.0,5,1,46945,6,1,48164,5,1,42530,16,1,50058,13,1,44424,16,1,49791,11,1,44561,16,1,50457,0,0,0,0,0,0
1.0,14,1,15429,18,1,19419,17,1,18665,21,1,25083,21,1,20324,20,1,26547,20,1,23207,20,1,26885,0,0,0,0,0,0
1.0,20,1,29581,20,1,34005,17,1,27724,20,1,36475,19,1,29812,19,1,34683,18,1,27126,29,1,35715,0,0,0,0,0,0
0.0,-44,0,37960,-43,0,29550,-50,0,47643,-46,0,35634,-50,0,49049,-54,0,40783,-52,0,50231,-44,0,42799,0,0,0,0,0,0
1.0,31,1,29622,36,1,32650,31,1,24362,36,1,33435,19,1,26051,36,1,34601,19,1,26186,24,1,31326,0,0,0,0,0,0
1.0,31,1,37897,31,1,40800,28,1,36538,45,1,61236,37,1,53551,45,1,61236,39,1,53705,48,1,67907,0,0,0,0,0,0
1.0,-1,1,5134,-1,1,7482,-5,1,5411,-1,1,8571,-1,1,7482,0,1,10322,0,1,9233,34,1,42358,0,0,0,0,0,0
1.0,7,1,8883,7,1,10446,7,1,9610,7,1,10732,7,1,10732,9,1,11745,9,1,11745,9,1,13535,0,0,0,0,0,0
1.0,-4,1,12975,-3,1,14617,-4,1,12110,8,1,20295,7,1,17141,8,1,20295,7,1,17141,12,1,20206,0,0,0,0,0,0
0.0,0,0,9101,5,0,2044,0,0,6152,7,1,-1651,0,0,2682,-1,1,743,-1,0,1166,-1,1,743,0,0,0,0,0,0
1.0,7,1,7618,19,1,19959,13,1,15451,20,1,25275,13,1,19036,26,1,33780,19,1,27541,32,1,42052,0,0,0,0,0,0
0.0,-72,0,105664,-43,0,88548,-54,0,103039,-53,0,87085,-54,0,93180,-50,0,76929,-50,0,81786,-49,0,68855,0,0,0,0,0,0
0.0,-23,0,11877,-23,0,10985,-31,0,11897,-30,0,10934,-31,0,11079,-23,0,10022,-26,0,10934,-23,0,10022,0,0,0,0,0,0
0.0,-52,0,55213,-30,0,44851,-30,0,47782,-41,0,37614,-44,0,40286,-29,0,32347,-32,0,35019,-31,0,29444,0,0,0,0,0,0
1.0,-4,1,-229,7,1,6164,4,1,4725,10,1,7864,7,1,6955,14,1,12234,7,1,10004,14,1,13025,0,0,0,0,0,0
1.0,3,1,3197,3,1,6708,3,1,5013,3,1,7594,-2,1,5772,10,1,9919,9,1,6739,10,1,13891,0,0,0,0,0,0
1.0,9,1,27188,18,1,42499,17,1,33918,20,1,39649,19,1,31437,24,1,40427,19,1,32692,24,1,40742,0,0,0,0,0,0
1.0,5,1,11936,8,1,15983,0,1,12728,8,1,15983,0,1,13205,8,1,15983,2,1,13607,11,1,17267,0,0,0,0,0,0
1.0,0,1,5877,1,1,9174,-3,1,6757,1,1,10176,-3,1,8732,1,1,11179,-3,1,9735,1,1,13200,0,0,0,0,0,0
1.0,16,1,38884,16,1,42227,10,1,32814,16,1,44536,13,1,41386,16,1,47516,13,1,44366,16,1,47516,0,0,0,0,0,0
1.0,-13,1,5276,-13,1,7108,-16,1,5946,-13,1,6379,-16,1,5217,-1,1,8494,-9,1,7670,-1,1,8494,0,0,0,0,0,0
0.0,-38,0,46323,-31,0,37410,-24,0,39934,-23,0,28669,-23,0,30276,-22,0,25290,-22,0,26179,-18,0,22295,0,0,0,0,0,0
1.0,13,1,19139,13,1,20988,13,1,18849,14,1,22185,10,1,19406,14,1,21396,12,1,19434,15,1,22964,0,0,0,0,0,0
1.0,-5,1,13580,5,1,34295,1,1,27251,8,1,37251,4,1,29048,8,1,42669,7,1,35678,17,1,48702,0,0,0,0,0,0
1.0,27,1,47745,39,1,57289,31,1,46167,34,1,52522,33,1,44474,42,1,63644,39,1,52675,42,1,69770,0,0,0,0,0,0
1.0,2,1,7121,3,1,8833,2,1,7721,2,1,9011,1,1,7721,2,1,8891,5,1,7634,39,1,48012,0,0,0,0,0,0
1.0,10,1,18956,14,1,24116,8,1,19670,14,1,25155,8,1,18994,30,1,54625,21,1,45190,30,1,56584,0,0,0,0,0,0
1.0,22,1,8772,23,1,13139,22,1,10434,23,1,14935,22,1,13202,23,1,15141,22,1,14113,22,1,15067,0,0,0,0,0,0
1.0,19,1,37254,22,1,42899,16,1,34412,16,1,37020,19,1,30767,21,1,39106,20,1,32308,25,1,44932,0,0,0,0,0,0
1.0,2,1,4815,7,1,8206,4,1,5854,7,1,9187,1,1,6883,1,1,8252,1,1,6055,25,1,21911,0,0,0,0,0,0
0.0,-14,0,11048,-14,0,9988,-18,0,11756,-18,0,9993,-19,0,11094,-17,0,9644,-18,0,10745,-19,0,10196,0,0,0,0,0,0
1.0,8,1,9035,14,1,13425,11,1,12223,30,1,23436,27,1,20300,30,1,24858,19,1,21756,28,1,26145,0,0,0,0,0,0
0.0,-47,0,45621,-44,0,35007,-43,0,34069,-39,0,26225,-39,0,27366,-39,0,22179,-39,0,23320,-38,0,21301,0,0,0,0,0,0
1.0,36,1,55728,36,1,58956,28,1,49337,36,1,58956,30,1,50668,36,1,60890,30,1,53189,36,1,63920,0,0,0,0,0,0
1.0,-18,1,3964,-18,1,5094,-19,1,5094,4,1,14245,-8,1,12042,4,1,14245,-8,1,12042,-5,1,14426,0,0,0,0,0,0
1.0,32,1,41784,36,1,56466,33,1,45670,36,1,58559,25,1,47571,36,1,59718,25,1,50705,36,1,61405,0,0,0,0,0,0
1.0,19,1,36619,19,1,39933,19,1,34018,20,1,41150,19,1,36140,20,1,38549,19,1,34494,18,1,37027,0,0,0,0,0,0
1.0,7,1,2134,11,1,5133,8,1,3317,11,1,5554,6,1,3931,9,1,7187,9,1,6039,17,1,10139,0,0,0,0,0,0
1.0,12,1,20501,15,1,27446,7,1,21808,8,1,23692,7,1,19035,15,1,29313,12,1,23675,15,1,31263,0,0,0,0,0,0
1.0,20,1,34732,23,1,37812,22,1,32281,23,1,40825,23,1,37346,29,1,40685,23,1,40359,26,1,43107,0,0,0,0,0,0
0.0,-6,1,4990,-6,1,8033,-9,1,6082,-6,1,9015,-6,1,7903,-5,1,9700,-5,1,8777,-2,1,11333,0,0,0,0,0,0
0.0,-12,0,16564,-5,0,11632,-5,0,12621,-1,0,7088,-4,0,7882,3,0,2643,-1,0,3550,3,0,998,0,0,0,0,0,0
0.0,-9,0,5648,-3,0,24,-6,0,5037,-4,0,-2191,-7,0,1591,-6,0,-2451,-7,0,-468,-4,0,-2530,0,0,0,0,0,0
0.0,16,1,11472,19,1,14536,12,1,10619,16,1,12796,8,1,9326,12,1,11328,11,1,9229,20,1,18027,0,0,0,0,0,0
1.0,14,1,13417,17,1,15326,12,1,13176,17,1,15326,17,1,14274,20,1,17065,14,1,15817,20,1,17065,0,0,0,0,0,0
1.0,10,1,4543,10,1,6347,10,1,6347,10,1,7142,10,1,7142,10,1,8004,10,1,8004,10,1,9032,0,0,0,0,0,0
1.0,52,1,58969,52,1,63681,33,1,51874,52,1,65910,36,1,54968,36,1,58916,27,1,49337,36,1,61145,0,0,0,0,0,0
1.0,26,1,50878,26,1,54271,25,1,45693,36,1,66852,28,1,55774,36,1,66133,33,1,56653,36,1,70426,0,0,0,0,0,0
1.0,4,1,17464,4,1,18631,1,1,12672,4,1,18631,3,1,17438,12,1,27785,7,1,23252,12,1,28856,0,0,0,0,0,0
0.0,-7,0,5017,-7,0,3027,-7,0,6020,-11,0,3999,-12,0,5056,-11,0,3999,-13,0,4742,-4,0,3093,0,0,0,0,0,0
1.0,2,1,20460,5,1,29583,4,1,23368,7,1,33759,6,1,27544,7,1,33326,6,1,28124,6,1,30431,0,0,0,0,0,0
1.0,3,1,8946,4,1,11622,4,1,10530,24,1,42690,14,1,32526,24,1,44428,16,1,35055,24,1,46971,0,0,0,0,0,0
1.0,12,1,10804,12,1,11765,9,1,10706,12,1,11765,12,1,11736,17,1,13772,16,1,12844,35,1,47802,0,0,0,0,0,0
0.0,-7,0,24006,-7,0,22998,-16,0,23974,-15,0,22029,-15,0,22029,-15,0,21052,-15,0,21052,-13,0,20371,0,0,0,0,0,0
0.0,-34,0,44321,-29,0,35291,-29,0,38264,-32,0,29470,-28,0,31782,-27,0,25376,-26,0,26626,-24,0,20826,0,0,0,0,0,0
1.0,-6,1,7657,-2,1,12426,-3,1,11281,4,1,16192,2,1,15703,8,1,18264,2,1,17249,4,1,19947,0,0,0,0,0,0
1.0,30,1,54236,33,1,62875,32,1,52296,35,1,64745,34,1,54337,37,1,67657,36,1,59898,38,1,69889,0,0,0,0,0,0
1.0,12,1,27418,15,1,30666,7,1,24262,15,1,30666,8,1,25471,15,1,32667,12,1,25689,10,1,33014,0,0,0,0,0,0
0.0,-9,0,7365,-4,0,6289,-9,0,8363,-3,0,7207,-5,0,8991,-1,0,7530,-5,0,9096,-1,0,7530,0,0,0,0,0,0
1.0,14,1,15192,19,1,19377,13,1,13330,19,1,20060,8,1,14108,19,1,20060,10,1,15890,6,1,21245,0,0,0,0,0,0
1.0,8,1,21769,11,1,23979,11,1,23276,8,1,25339,8,1,24994,8,1,26269,8,1,26269,8,1,27210,0,0,0,0,0,0
0.0,-20,0,10953,-19,0,6302,-23,0,10455,-20,0,6226,-25,0,10931,-19,0,7623,-25,0,10931,-23,0,8707,0,0,0,0,0,0
1.0,-4,1,7127,3,1,11177,3,1,8536,3,1,11451,3,1,10137,7,1,13482,7,1,12442,7,1,13756,0,0,0,0,0,0
0.0,-24,0,45541,-23,0,32362,-20,0,33369,-18,0,22184,-19,0,24527,-22,0,16496,-23,0,18202,-22,0,12836,0,0,0,0,0,0
0.0,-11,0,-2160,-5,1,735,-6,0,562,-5,1,4509,-5,1,2670,-6,1,5420,-6,1,3581,-6,1,5421,0,0,0,0,0,0
0.0,-29,0,32468,-23,0,23302,-23,0,27970,-20,0,18584,-19,0,24470,-16,0,17507,-19,0,19624,-16,0,14951,0,0,0,0,0,0
0.0,-16,0,10976,-15,0,8799,-15,0,9490,-6,0,6998,-13,0,7991,-10,0,5793,-15,0,6421,-7,0,4090,0,0,0,0,0,0
0.0,-5,0,7793,-5,0,5778,-14,0,7291,-2,0,5345,-2,0,6065,-2,0,4678,-5,0,5650,-6,0,4594,0,0,0,0,0,0
1.0,74,1,101014,74,1,107332,48,1,87765,74,1,109772,51,1,93954,52,1,98936,51,1,85276,55,1,101835,0,0,0,0,0,0
0.0,-72,0,108424,-71,0,91627,-72,0,98139,-68,0,81764,-72,0,86759,-71,0,73394,-73,0,87244,-71,0,71894,0,0,0,0,0,0
0.0,-21,0,12645,-20,0,8677,-21,0,10438,-18,0,6488,-21,0,10438,-18,0,6488,-21,0,10438,-15,0,9549,0,0,0,0,0,0
0.0,13,1,1062,13,1,3839,9,1,1694,13,1,5029,13,1,3050,13,1,5029,13,1,4178,13,1,6938,0,0,0,0,0,0
1.0,34,1,70467,34,1,73807,30,1,60279,34,1,73807,31,1,62796,36,1,78290,33,1,64762,40,1,81935,0,0,0,0,0,0
1.0,-10,1,6111,-4,1,7872,-10,1,6111,-2,1,7776,-8,1,6015,-7,1,7694,-3,1,6503,2,1,8790,0,0,0,0,0,0
1.0,16,1,31069,25,1,50938,24,1,40504,30,1,51662,27,1,41228,30,1,51662,25,1,44593,30,1,51662,0,0,0,0,0,0
1.0,18,1,25039,18,1,28028,13,1,23537,18,1,28902,13,1,26526,18,1,28902,18,1,28902,22,1,29177,0,0,0,0,0,0
0.0,-37,0,36945,-36,0,29709,-39,0,37772,-38,0,34145,-43,0,42990,-40,0,37158,-43,0,43551,-43,0,40948,0,0,0,0,0,0
1.0,1,1,13054,8,1,18299,5,1,12541,8,1,19014,5,1,15571,8,1,21255,4,1,20932,8,1,22061,0,0,0,0,0,0
1.0,23,1,46167,23,1,49406,15,1,39120,15,1,42289,14,1,34977,15,1,45092,14,1,37738,15,1,40090,0,0,0,0,0,0
1.0,5,1,12103,10,1,21152,2,1,17447,7,1,22748,3,1,19421,13,1,30192,8,1,24717,13,1,31561,0,0,0,0,0,0
1.0,13,1,16321,10,1,19904,12,1,16833,10,1,21547,12,1,18849,9,1,22432,8,1,20008,13,1,24597,0,0,0,0,0,0
1.0,-2,1,9973,1,1,12035,-3,1,7228,3,1,13726,2,1,10128,6,1,17961,5,1,13266,6,1,20959,0,0,0,0,0,0
0.0,-14,0,5149,-11,1,2856,-12,0,2299,-8,1,2856,-8,1,1895,-12,1,2856,-5,1,1895,-13,1,2856,0,0,0,0,0,0
1.0,42,1,70448,49,1,75318,41,1,63644,54,1,116593,47,1,101343,61,1,119658,60,1,104236,54,1,128023,0,0,0,0,0,0
1.0,3,1,11712,7,1,12641,0,1,9463,7,1,13415,6,1,11748,7,1,14134,6,1,13047,11,1,14261,0,0,0,0,0,0
1.0,35,1,61983,37,1,66110,36,1,59138,37,1,68924,36,1,61153,36,1,63884,35,1,57358,40,1,63884,0,0,0,0,0,0
1.0,-14,1,1488,-10,1,5224,-10,1,4298,-3,1,5282,-4,1,4390,1,1,7407,0,1,6210,0,1,8391,0,0,0,0,0,0
0.0,-11,0,30262,-8,0,22167,-11,0,30262,-8,0,22167,-11,0,30262,-10,0,23349,-10,0,25729,-6,0,17808,0,0,0,0,0,0
1.0,33,1,36512,33,1,40078,19,1,32158,19,1,35255,18,1,28920,33,1,44979,22,1,37059,33,1,44979,0,0,0,0,0,0
1.0,27,1,39212,27,1,42388,23,1,35870,27,1,44439,20,1,38778,27,1,45301,24,1,40206,27,1,45909,0,0,0,0,0,0
0.0,-31,0,27240,-30,0,23882,-37,0,32856,-33,0,26894,-37,0,31664,-35,0,31358,-37,0,33393,-37,0,33393,0,0,0,0,0,0
0.0,-39,0,47019,-38,0,34936,-38,0,36560,-37,0,27365,-37,0,28331,-36,0,24401,-33,0,25387,-32,0,21665,0,0,0,0,0,0
1.0,35,1,48340,35,1,51112,34,1,43163,37,1,52760,36,1,46252,42,1,52760,38,1,46902,41,1,60519,0,0,0,0,0,0
0.0,-16,0,9161,-13,0,5668,-15,0,8368,-12,0,4384,-15,0,9343,-15,0,6526,-12,0,7722,-12,0,5219,0,0,0,0,0,0
0.0,-32,0,30297,-26,0,25058,-29,0,30225,-25,0,22989,-28,0,26963,-10,0,21969,-23,0,22843,-10,0,16642,0,0,0,0,0,0
0.0,-40,0,65836,-27,0,52756,-27,0,56137,-23,0,44053,-20,0,47528,-22,0,37482,-19,0,44896,-18,0,34441,0,0,0,0,0,0
0.0,-11,0,5344,-8,0,1208,-8,0,3349,-3,0,-1589,-6,0,1377,-7,1,-2582,-7,0,-448,-8,1,501,0,0,0,0,0,0
1.0,8,1,8212,15,1,12592,15,1,10484,16,1,14628,12,1,12440,16,1,14628,13,1,12440,17,1,16694,0,0,0,0,0,0
0.0,-15,0,17281,-8,0,11033,-12,0,12745,-8,0,7337,-9,0,11611,-5,0,7118,-10,0,10451,-8,0,6996,0,0,0,0,0,0
0.0,-5,0,13109,0,0,11113,0,0,12117,6,0,10023,-1,0,10702,6,0,8124,1,0,8916,4,0,6922,0,0,0,0,0,0
1.0,22,1,54735,45,1,63914,24,1,52435,27,1,57909,26,1,47501,27,1,52554,27,1,42588,30,1,50583,0,0,0,0,0,0
1.0,3,1,8022,7,1,11271,4,1,7201,13,1,14977,10,1,10907,16,1,16305,10,1,12538,20,1,23074,0,0,0,0,0,0
1.0,14,1,8195,14,1,9792,14,1,9792,14,1,11248,14,1,11248,14,1,12160,14,1,12160,14,1,13022,0,0,0,0,0,0
1.0,-10,1,6265,-7,1,8985,-10,1,6265,-5,1,9979,-5,1,8985,-5,1,9949,-5,1,8955,-2,1,10020,0,0,0,0,0,0
1.0,15,1,15097,22,1,24693,18,1,19131,26,1,27824,21,1,23747,26,1,33086,27,1,29424,32,1,38763,0,0,0,0,0,0
1.0,26,1,41244,29,1,45695,28,1,38477,32,1,45778,28,1,38703,32,1,46712,31,1,40559,38,1,53408,0,0,0,0,0,0
0.0,-33,0,15365,-28,0,12519,-34,0,18043,-30,0,13659,-30,0,16451,-29,0,12477,-31,0,13624,-28,0,10322,0,0,0,0,0,0
1.0,6,1,8814,6,1,9783,5,1,7601,5,1,8613,4,1,6481,9,1,8514,10,1,7446,12,1,14564,0,0,0,0,0,0
1.0,51,1,56550,51,1,60964,36,1,51837,51,1,63307,45,1,53801,47,1,60183,35,1,51085,46,1,60698,0,0,0,0,0,0
1.0,17,1,25866,17,1,27994,7,1,21141,17,1,27994,9,1,23929,17,1,28669,12,1,24681,17,1,30140,0,0,0,0,0,0
0.0,-20,0,16348,-16,0,12431,-9,0,13890,-9,0,10617,-9,0,12664,-8,0,9351,-9,0,10352,-8,0,9497,0,0,0,0,0,0
1.0,19,1,11470,19,1,13511,18,1,10441,24,1,13511,21,1,12563,42,1,55799,29,1,45406,48,1,70628,0,0,0,0,0,0
1.0,26,1,30697,26,1,32908,23,1,26960,26,1,33913,25,1,29594,26,1,34776,23,1,32394,26,1,35646,0,0,0,0,0,0
1.0,-12,0,8252,-12,0,6981,-12,0,6981,-12,1,6502,-12,0,5217,-12,1,6502,-12,1,6502,-12,1,6502,0,0,0,0,0,0
0.0,-29,0,54064,-20,0,42959,-21,0,46174,-20,0,36984,-21,0,38607,-20,0,31329,-21,0,33104,-20,0,25514,0,0,0,0,0,0
1.0,35,1,45067,38,1,51003,17,1,38822,35,1,50707,19,1,42517,35,1,54308,32,1,45710,35,1,56810,0,0,0,0,0,0
1.0,12,1,6490,12,1,9464,12,1,7399,12,1,10626,15,1,9133,15,1,12107,16,1,11268,30,1,20418,0,0,0,0,0,0
1.0,9,1,11567,9,1,14297,4,1,11065,9,1,14297,9,1,13280,9,1,15438,9,1,14421,9,1,16404,0,0,0,0,0,0
0.0,0,1,5356,1,1,8322,-7,1,3734,1,1,8322,0,1,6236,7,1,9360,4,1,7274,7,1,9360,0,0,0,0,0,0
1.0,11,1,13914,15,1,22795,14,1,18893,17,1,24052,16,1,20560,19,1,34361,16,1,30667,22,1,42492,0,0,0,0,0,0
1.0,32,1,51637,32,1,54449,27,1,45635,32,1,54821,28,1,46777,32,1,57035,28,1,48967,32,1,61153,0,0,0,0,0,0
0.0,-22,0,4351,-19,0,3349,-19,0,4225,-11,0,3020,-11,0,3020,-4,0,2859,-11,0,3020,-4,0,2859,0,0,0,0,0,0
1.0,-15,1,8090,-2,1,11698,-12,1,10690,1,1,15359,-6,1,14162,4,1,16514,-6,1,14953,8,1,17265,0,0,0,0,0,0
1.0,20,1,43149,25,1,49917,24,1,43592,25,1,50834,24,1,44644,25,1,53316,22,1,45948,25,1,54233,0,0,0,0,0,0
1.0,18,1,30766,24,1,39367,20,1,30819,24,1,41349,21,1,32591,24,1,42578,21,1,38641,24,1,44193,0,0,0,0,0,0
1.0,-3,0,2988,-3,0,1880,-7,0,3825,2,0,1913,8,0,4074,4,1,3135,2,0,2689,8,0,1327,0,0,0,0,0,0
1.0,47,1,64110,54,1,83577,36,1,70858,36,1,76927,35,1,66843,42,1,77836,38,1,67056,41,1,77988,0,0,0,0,0,0
1.0,7,1,232,8,1,3672,4,1,2487,7,1,3678,4,1,3441,11,1,4863,7,1,4632,11,1,5765,0,0,0,0,0,0
1.0,2,1,8053,5,1,15734,4,1,12734,34,1,42845,19,1,35162,39,1,55084,24,1,46372,39,1,58682,0,0,0,0,0,0
1.0,18,1,19242,22,1,26981,16,1,24730,8,1,29984,2,1,28077,15,1,31315,9,1,29603,15,1,32093,0,0,0,0,0,0
0.0,-27,0,33239,-26,0,26429,-26,0,28077,-25,0,20583,-25,0,22006,-24,0,16203,-25,0,17737,-24,0,13362,0,0,0,0,0,0
1.0,12,1,7493,15,1,12622,14,1,9417,21,1,21873,18,1,16411,23,1,22545,19,1,17203,23,1,23929,0,0,0,0,0,0
1.0,-5,1,8209,-5,1,9186,-5,1,7945,-1,1,9186,-4,1,8689,2,1,9900,4,1,9034,8,1,11363,0,0,0,0,0,0
1.0,15,1,26808,18,1,28824,13,1,23568,13,1,25363,12,1,22229,18,1,29838,15,1,24791,18,1,32617,0,0,0,0,0,0
0.0,-9,0,17521,-8,0,14266,-5,0,15546,-4,0,12084,-4,0,12948,-3,0,10195,-3,0,10852,-5,0,8971,0,0,0,0,0,0
1.0,-1,1,4058,-1,1,5923,-11,1,3878,-10,1,4912,-11,1,2868,-5,1,4563,-6,1,2519,-4,1,6200,0,0,0,0,0,0
0.0,-32,0,34803,-28,0,27728,-28,0,28804,-27,0,18048,-27,0,18048,-23,0,14846,-23,0,14846,-23,0,13133,0,0,0,0,0,0
1.0,8,1,9012,11,1,13285,6,1,9850,16,1,19614,11,1,15128,16,1,20776,10,1,16487,16,1,22051,0,0,0,0,0,0
1.0,5,1,14893,8,1,16973,4,1,12569,8,1,16973,-2,1,15176,8,1,18703,1,1,16559,8,1,19816,0,0,0,0,0,0
1.0,6,1,29930,10,1,35860,7,1,29876,10,1,39628,7,1,32609,10,1,41205,9,1,34620,10,1,42393,0,0,0,0,0,0
0.0,-40,0,54985,-35,0,44581,-45,0,50756,-35,0,40337,-41,0,45023,-40,0,37475,-40,0,40805,-37,0,33465,0,0,0,0,0,0
0.0,-19,0,23443,-14,0,14930,-24,0,17464,-19,0,8951,-20,0,10204,-17,0,6323,-17,0,7947,-16,0,5429,0,0,0,0,0,0
1.0,-7,1,2118,-7,1,4356,-8,1,2210,-4,1,5093,-8,1,3122,-7,1,5468,-4,1,4220,-4,1,6205,0,0,0,0,0,0
1.0,11,1,21320,8,1,23377,-9,1,17415,8,1,23377,2,1,17726,8,1,25677,7,1,19311,8,1,26779,0,0,0,0,0,0
0.0,-9,0,7063,-5,0,5691,-9,0,7063,-6,0,5062,-6,0,6397,-3,0,4719,-6,0,5902,-5,0,4165,0,0,0,0,0,0
1.0,17,1,37088,14,1,39750,5,1,33995,14,1,39750,7,1,34489,14,1,39750,10,1,36201,14,1,40966,0,0,0,0,0,0
0.0,-9,0,13317,-5,0,10638,-6,0,9575,-3,0,6776,-4,0,7818,-1,0,5838,-10,0,7613,-7,0,4814,0,0,0,0,0,0
0.0,-23,0,34131,-13,0,25557,-14,0,26509,-6,0,19141,-7,0,19957,-4,0,13794,-5,0,15439,-2,0,10022,0,0,0,0,0,0
0.0,-14,0,22340,-7,0,15692,-14,0,16971,-13,0,7399,-14,0,8462,-13,0,4683,-14,0,7517,-13,0,4577,0,0,0,0,0,0
1.0,-9,1,8218,-3,1,10771,-4,1,9733,1,1,11548,0,1,10510,1,1,11548,-2,1,10663,-2,1,12354,0,0,0,0,0,0
0.0,-27,0,35665,-21,0,26811,-22,0,28628,-21,0,20890,-23,0,23331,-21,0,19019,-22,0,21891,-21,0,18768,0,0,0,0,0,0
1.0,52,1,95916,52,1,102579,48,1,88767,54,1,106445,50,1,93403,54,1,111635,49,1,98618,56,1,121384,0,0,0,0,0,0
1.0,5,1,18000,10,1,22502,7,1,19138,10,1,23218,2,1,21109,10,1,24012,4,1,22104,4,1,24233,0,0,0,0,0,0
1.0,-4,1,890,-4,1,2776,-4,1,1829,-4,1,3362,-4,1,3362,-4,1,4309,-4,1,4309,-4,1,5032,0,0,0,0,0,0
1.0,29,1,31495,30,1,35329,25,1,25934,30,1,35329,28,1,26696,34,1,44787,31,1,33103,34,1,44787,0,0,0,0,0,0
1.0,0,1,6943,3,1,12541,3,1,9966,3,1,12541,3,1,10890,11,1,13364,3,1,12505,10,1,14979,0,0,0,0,0,0
0.0,-25,0,41466,-24,0,31141,-24,0,34119,-21,0,21748,-18,0,27394,-15,0,15999,-17,0,22380,-15,0,13863,0,0,0,0,0,0
0.0,-13,0,2454,-5,0,1300,-7,0,2522,-6,1,3407,0,0,1300,4,1,4127,-5,1,2343,4,1,5453,0,0,0,0,0,0
1.0,15,1,14772,15,1,16062,11,1,14213,26,1,55239,17,1,43628,33,1,61677,23,1,49072,33,1,64767,0,0,0,0,0,0
1.0,-10,1,5721,-8,1,7272,-11,1,5743,-8,1,8577,-9,1,6732,-8,1,8972,-8,1,7902,-5,1,8646,0,0,0,0,0,0
1.0,33,1,28186,33,1,32974,32,1,28485,46,1,52280,42,1,43757,46,1,54310,42,1,48944,46,1,58951,0,0,0,0,0,0
1.0,-5,1,-22,-4,1,1251,-6,0,1555,-5,1,1963,-6,0,1692,3,1,3564,-3,1,2442,0,1,4969,0,0,0,0,0,0
0.0,-48,0,45281,-30,0,32671,-31,0,35876,-30,0,25821,-31,0,27863,-29,0,20020,-30,0,22319,-30,0,16402,0,0,0,0,0,0
1.0,-1,1,10719,-1,1,12143,-6,1,7789,-1,1,12937,-6,1,9517,-1,1,12827,-5,1,9962,-1,1,13584,0,0,0,0,0,0
1.0,10,1,22129,10,1,23684,-4,1,16614,10,1,23684,-1,1,18405,10,1,24661,1,1,18984,10,1,24661,0,0,0,0,0,0
1.0,20,1,15161,20,1,16916,15,1,14387,20,1,17807,17,1,15470,50,1,62152,34,1,50718,49,1,69189,0,0,0,0,0,0
1.0,3,1,24875,3,1,28303,2,1,20597,3,1,30671,-2,1,24306,11,1,34497,4,1,27489,12,1,38013,0,0,0,0,0,0
1.0,7,1,17051,7,1,19338,3,1,16501,12,1,19674,7,1,18299,12,1,21064,8,1,19165,16,1,22261,0,0,0,0,0,0
1.0,29,1,38298,32,1,50398,25,1,38227,32,1,51152,31,1,43314,32,1,52357,31,1,44517,44,1,65902,0,0,0,0,0,0
1.0,13,1,-1055,14,1,3142,14,1,1255,17,1,3059,13,1,2205,19,1,4599,13,1,3894,13,1,5403,0,0,0,0,0,0
1.0,10,1,5212,10,1,6432,12,1,6318,12,1,7538,12,1,7268,12,1,8488,12,1,8180,12,1,9400,0,0,0,0,0,0
1.0,13,1,22773,18,1,30468,13,1,22784,18,1,32688,15,1,26857,21,1,40623,16,1,33332,21,1,41731,0,0,0,0,0,0
0.0,-56,0,82505,-52,0,70568,-53,0,73378,-52,0,63153,-57,0,66737,-52,0,57361,-55,0,61789,-55,0,50447,0,0,0,0,0,0
1.0,-1,1,20061,-1,1,25357,-2,1,18433,-2,1,21228,-3,1,16801,10,1,32520,6,1,25596,10,1,37884,0,0,0,0,0,0
1.0,17,1,30152,17,1,33140,16,1,29794,16,1,30933,15,1,29405,16,1,30244,16,1,29258,19,1,31043,0,0,0,0,0,0
0.0,-22,0,12876,-22,0,12876,-22,0,11878,-25,0,11878,-25,0,11878,-28,0,11878,-28,0,11878,-25,0,11878,0,0,0,0,0,0
1.0,-7,0,1499,0,1,3744,-4,1,1641,0,1,3744,-4,1,2617,13,1,4739,10,1,3078,11,1,6364,0,0,0,0,0,0
